turn,execution,tmig,batteryenergy,temp1,temp2,mig,core,dtime,latency
0,0,0,28206,35,32,0,1,45,4
0,0,0,28207,32,44,0,2,40,0
0,0,0,28207,32,44,0,2,40,2
0,0,0,28207,32,44,0,2,40,3
0,0,0,28207,32,44,0,2,40,4
0,0,0,28207,32,44,0,2,49,0
0,0,0,28207,32,44,0,2,49,2
0,0,0,28207,32,44,0,2,49,3
0,0,0,28207,32,44,0,2,49,4
0,0,0,28207,35,32,0,1,44,0
0,0,0,28207,35,32,0,1,44,1
0,0,0,28207,35,32,0,1,44,2
0,0,0,28207,35,32,0,1,44,3
0,0,0,28207,35,32,0,1,44,4
0,0,0,28208,32,44,0,2,47,0
0,0,0,28208,32,44,0,2,47,2
0,0,0,28208,32,44,0,2,47,3
0,0,0,28208,32,44,0,2,47,4
0,0,0,28208,35,32,0,1,43,0
0,0,0,28208,35,32,0,1,43,1
0,0,0,28208,35,32,0,1,43,2
0,0,0,28208,35,32,0,1,43,3
0,0,0,28208,35,32,0,1,43,4
0,0,0,28209,32,44,0,2,42,0
0,0,0,28209,32,44,0,2,42,2
0,0,0,28209,32,44,0,2,42,3
0,0,0,28209,32,44,0,2,42,4
0,0,0,28209,35,32,0,1,42,0
0,0,0,28209,35,32,0,1,42,1
0,0,0,28209,35,32,0,1,42,2
0,0,0,28209,35,32,0,1,42,3
0,0,0,28209,35,32,0,1,42,4
0,0,0,28210,32,44,0,2,37,0
0,0,0,28210,32,44,0,2,37,2
0,0,0,28210,32,44,0,2,37,3
0,0,0,28210,32,44,0,2,37,4
0,0,0,28210,32,44,0,2,46,0
0,0,0,28210,32,44,0,2,46,2
0,0,0,28210,32,44,0,2,46,3
0,0,0,28210,32,44,0,2,46,4
0,0,0,28210,32,44,0,2,49,0
0,0,0,28210,32,44,0,2,49,2
0,0,0,28210,32,44,0,2,49,3
0,0,0,28210,32,44,0,2,49,4
0,0,0,28210,35,32,0,1,41,0
0,0,0,28210,35,32,0,1,41,1
0,0,0,28210,35,32,0,1,41,2
0,0,0,28210,35,32,0,1,41,3
0,0,0,28210,35,32,0,1,41,4
0,0,0,28210,35,32,0,1,50,0
0,0,0,28210,35,32,0,1,50,1
0,0,0,28210,35,32,0,1,50,2
0,0,0,28210,35,32,0,1,50,3
0,0,0,28210,35,32,0,1,50,4
0,0,0,28211,32,44,0,2,44,0
0,0,0,28211,32,44,0,2,44,2
0,0,0,28211,32,44,0,2,44,3
0,0,0,28211,32,44,0,2,44,4
0,0,0,28211,35,32,0,1,40,0
0,0,0,28211,35,32,0,1,40,1
0,0,0,28211,35,32,0,1,40,2
0,0,0,28211,35,32,0,1,40,3
0,0,0,28211,35,32,0,1,40,4
0,0,0,28211,35,32,0,1,49,0
0,0,0,28211,35,32,0,1,49,1
0,0,0,28211,35,32,0,1,49,2
0,0,0,28211,35,32,0,1,49,3
0,0,0,28211,35,32,0,1,49,4
0,0,0,28212,32,44,0,2,39,0
0,0,0,28212,32,44,0,2,39,2
0,0,0,28212,32,44,0,2,39,3
0,0,0,28212,32,44,0,2,39,4
0,0,0,28212,32,44,0,2,48,0
0,0,0,28212,32,44,0,2,48,2
0,0,0,28212,32,44,0,2,48,3
0,0,0,28212,32,44,0,2,48,4
0,0,0,28212,35,32,0,1,39,0
0,0,0,28212,35,32,0,1,39,1
0,0,0,28212,35,32,0,1,39,2
0,0,0,28212,35,32,0,1,39,3
0,0,0,28212,35,32,0,1,39,4
0,0,0,28212,35,32,0,1,48,0
0,0,0,28212,35,32,0,1,48,1
0,0,0,28212,35,32,0,1,48,2
0,0,0,28212,35,32,0,1,48,3
0,0,0,28212,35,32,0,1,48,4
0,0,0,28213,32,44,0,2,46,0
0,0,0,28213,32,44,0,2,46,2
0,0,0,28213,32,44,0,2,46,3
0,0,0,28213,32,44,0,2,46,4
0,0,0,28213,35,32,0,1,38,0
0,0,0,28213,35,32,0,1,38,1
0,0,0,28213,35,32,0,1,38,2
0,0,0,28213,35,32,0,1,38,3
0,0,0,28213,35,32,0,1,38,4
0,0,0,28213,35,32,0,1,47,0
0,0,0,28213,35,32,0,1,47,1
0,0,0,28213,35,32,0,1,47,2
0,0,0,28213,35,32,0,1,47,3
0,0,0,28213,35,32,0,1,47,4
0,0,0,28213,35,32,0,1,50,0
0,0,0,28213,35,32,0,1,50,1
0,0,0,28213,35,32,0,1,50,2
0,0,0,28213,35,32,0,1,50,3
0,0,0,28213,35,32,0,1,50,4
0,0,0,28214,32,44,0,2,41,0
0,0,0,28214,32,44,0,2,41,2
0,0,0,28214,32,44,0,2,41,3
0,0,0,28214,32,44,0,2,41,4
0,0,0,28214,32,44,0,2,50,0
0,0,0,28214,32,44,0,2,50,2
0,0,0,28214,32,44,0,2,50,3
0,0,0,28214,32,44,0,2,50,4
0,0,0,28214,35,32,0,1,37,0
0,0,0,28214,35,32,0,1,37,1
0,0,0,28214,35,32,0,1,37,2
0,0,0,28214,35,32,0,1,37,3
0,0,0,28214,35,32,0,1,37,4
0,0,0,28214,35,32,0,1,46,0
0,0,0,28214,35,32,0,1,46,1
0,0,0,28214,35,32,0,1,46,2
0,0,0,28214,35,32,0,1,46,3
0,0,0,28214,35,32,0,1,46,4
0,0,0,28214,35,32,0,1,49,0
0,0,0,28214,35,32,0,1,49,1
0,0,0,28214,35,32,0,1,49,2
0,0,0,28214,35,32,0,1,49,3
0,0,0,28214,35,32,0,1,49,4
0,0,0,28215,32,44,0,2,36,0
0,0,0,28215,32,44,0,2,36,2
0,0,0,28215,32,44,0,2,36,3
0,0,0,28215,32,44,0,2,36,4
0,0,0,28215,32,44,0,2,45,0
0,0,0,28215,32,44,0,2,45,2
0,0,0,28215,32,44,0,2,45,3
0,0,0,28215,32,44,0,2,45,4
0,0,0,28215,32,44,0,2,48,0
0,0,0,28215,32,44,0,2,48,2
0,0,0,28215,32,44,0,2,48,3
0,0,0,28215,32,44,0,2,48,4
0,0,0,28215,35,32,0,1,48,0
0,0,0,28215,35,32,0,1,48,1
0,0,0,28215,35,32,0,1,48,2
0,0,0,28215,35,32,0,1,48,3
0,0,0,28215,35,32,0,1,48,4
0,0,0,28216,32,44,0,2,43,0
0,0,0,28216,32,44,0,2,43,2
0,0,0,28216,32,44,0,2,43,3
0,0,0,28216,32,44,0,2,43,4
0,0,0,28216,35,32,0,1,47,0
0,0,0,28216,35,32,0,1,47,1
0,0,0,28216,35,32,0,1,47,2
0,0,0,28216,35,32,0,1,47,3
0,0,0,28216,35,32,0,1,47,4
0,0,0,28217,32,44,0,2,38,0
0,0,0,28217,32,44,0,2,38,2
0,0,0,28217,32,44,0,2,38,3
0,0,0,28217,32,44,0,2,38,4
0,0,0,28217,32,44,0,2,47,0
0,0,0,28217,32,44,0,2,47,2
0,0,0,28217,32,44,0,2,47,3
0,0,0,28217,32,44,0,2,47,4
0,0,0,28217,32,44,0,2,50,0
0,0,0,28217,32,44,0,2,50,2
0,0,0,28217,32,44,0,2,50,3
0,0,0,28217,32,44,0,2,50,4
0,0,0,28217,35,32,0,1,46,0
0,0,0,28217,35,32,0,1,46,1
0,0,0,28217,35,32,0,1,46,2
0,0,0,28217,35,32,0,1,46,3
0,0,0,28217,35,32,0,1,46,4
0,0,0,28218,32,44,0,2,45,0
0,0,0,28218,32,44,0,2,45,2
0,0,0,28218,32,44,0,2,45,3
0,0,0,28218,32,44,0,2,45,4
0,0,0,28218,35,32,0,1,45,0
0,0,0,28218,35,32,0,1,45,1
0,0,0,28218,35,32,0,1,45,2
0,0,0,28218,35,32,0,1,45,3
0,0,0,28218,35,32,0,1,45,4
0,0,0,28219,32,44,0,2,40,0
0,0,0,28219,32,44,0,2,40,2
0,0,0,28219,32,44,0,2,40,3
0,0,0,28219,32,44,0,2,40,4
0,0,0,28219,32,44,0,2,49,0
0,0,0,28219,32,44,0,2,49,2
0,0,0,28219,32,44,0,2,49,3
0,0,0,28219,32,44,0,2,49,4
0,0,0,28219,35,32,0,1,44,0
0,0,0,28219,35,32,0,1,44,1
0,0,0,28219,35,32,0,1,44,2
0,0,0,28219,35,32,0,1,44,3
0,0,0,28219,35,32,0,1,44,4
0,0,0,28220,32,44,0,2,35,0
0,0,0,28220,32,44,0,2,35,2
0,0,0,28220,32,44,0,2,35,3
0,0,0,28220,32,44,0,2,35,4
0,0,0,28220,32,44,0,2,44,0
0,0,0,28220,32,44,0,2,44,2
0,0,0,28220,32,44,0,2,44,3
0,0,0,28220,32,44,0,2,44,4
0,0,0,28220,32,44,0,2,47,0
0,0,0,28220,32,44,0,2,47,2
0,0,0,28220,32,44,0,2,47,3
0,0,0,28220,32,44,0,2,47,4
0,0,0,28220,35,32,0,1,43,0
0,0,0,28220,35,32,0,1,43,1
0,0,0,28220,35,32,0,1,43,2
0,0,0,28220,35,32,0,1,43,3
0,0,0,28220,35,32,0,1,43,4
0,0,0,28221,32,44,0,2,42,0
0,0,0,28221,32,44,0,2,42,2
0,0,0,28221,32,44,0,2,42,3
0,0,0,28221,32,44,0,2,42,4
0,0,0,28221,35,32,0,1,42,0
0,0,0,28221,35,32,0,1,42,1
0,0,0,28221,35,32,0,1,42,2
0,0,0,28221,35,32,0,1,42,3
0,0,0,28221,35,32,0,1,42,4
0,0,0,28222,32,44,0,2,37,0
0,0,0,28222,32,44,0,2,37,2
0,0,0,28222,32,44,0,2,37,3
0,0,0,28222,32,44,0,2,37,4
0,0,0,28222,32,44,0,2,46,0
0,0,0,28222,32,44,0,2,46,2
0,0,0,28222,32,44,0,2,46,3
0,0,0,28222,32,44,0,2,46,4
0,0,0,28222,32,44,0,2,49,0
0,0,0,28222,32,44,0,2,49,2
0,0,0,28222,32,44,0,2,49,3
0,0,0,28222,32,44,0,2,49,4
0,0,0,28222,35,32,0,1,41,0
0,0,0,28222,35,32,0,1,41,1
0,0,0,28222,35,32,0,1,41,2
0,0,0,28222,35,32,0,1,41,3
0,0,0,28222,35,32,0,1,41,4
0,0,0,28222,35,32,0,1,50,0
0,0,0,28222,35,32,0,1,50,1
0,0,0,28222,35,32,0,1,50,2
0,0,0,28222,35,32,0,1,50,3
0,0,0,28222,35,32,0,1,50,4
0,0,0,28223,32,44,0,2,44,0
0,0,0,28223,32,44,0,2,44,2
0,0,0,28223,32,44,0,2,44,3
0,0,0,28223,32,44,0,2,44,4
0,0,0,28223,35,32,0,1,40,0
0,0,0,28223,35,32,0,1,40,1
0,0,0,28223,35,32,0,1,40,2
0,0,0,28223,35,32,0,1,40,3
0,0,0,28223,35,32,0,1,40,4
0,0,0,28223,35,32,0,1,49,0
0,0,0,28223,35,32,0,1,49,1
0,0,0,28223,35,32,0,1,49,2
0,0,0,28223,35,32,0,1,49,3
0,0,0,28223,35,32,0,1,49,4
0,0,0,28224,32,44,0,2,39,0
0,0,0,28224,32,44,0,2,39,2
0,0,0,28224,32,44,0,2,39,3
0,0,0,28224,32,44,0,2,39,4
0,0,0,28224,32,44,0,2,48,0
0,0,0,28224,32,44,0,2,48,2
0,0,0,28224,32,44,0,2,48,3
0,0,0,28224,32,44,0,2,48,4
0,0,0,28224,35,32,0,1,39,0
0,0,0,28224,35,32,0,1,39,1
0,0,0,28224,35,32,0,1,39,2
0,0,0,28224,35,32,0,1,39,3
0,0,0,28224,35,32,0,1,39,4
0,0,0,28224,35,32,0,1,48,0
0,0,0,28224,35,32,0,1,48,1
0,0,0,28224,35,32,0,1,48,2
0,0,0,28224,35,32,0,1,48,3
0,0,0,28224,35,32,0,1,48,4
0,0,0,28225,32,44,0,2,34,0
0,0,0,28225,32,44,0,2,34,2
0,0,0,28225,32,44,0,2,34,3
0,0,0,28225,32,44,0,2,34,4
0,0,0,28225,32,44,0,2,43,0
0,0,0,28225,32,44,0,2,43,2
0,0,0,28225,32,44,0,2,43,3
0,0,0,28225,32,44,0,2,43,4
0,0,0,28225,32,44,0,2,46,0
0,0,0,28225,32,44,0,2,46,2
0,0,0,28225,32,44,0,2,46,3
0,0,0,28225,32,44,0,2,46,4
0,0,0,28225,35,32,0,1,38,0
0,0,0,28225,35,32,0,1,38,1
0,0,0,28225,35,32,0,1,38,2
0,0,0,28225,35,32,0,1,38,3
0,0,0,28225,35,32,0,1,38,4
0,0,0,28225,35,32,0,1,47,0
0,0,0,28225,35,32,0,1,47,1
0,0,0,28225,35,32,0,1,47,2
0,0,0,28225,35,32,0,1,47,3
0,0,0,28225,35,32,0,1,47,4
0,0,0,28225,35,32,0,1,50,0
0,0,0,28225,35,32,0,1,50,1
0,0,0,28225,35,32,0,1,50,2
0,0,0,28225,35,32,0,1,50,3
0,0,0,28225,35,32,0,1,50,4
0,0,0,28226,32,44,0,2,41,0
0,0,0,28226,32,44,0,2,41,2
0,0,0,28226,32,44,0,2,41,3
0,0,0,28226,32,44,0,2,41,4
0,0,0,28226,32,44,0,2,50,0
0,0,0,28226,32,44,0,2,50,2
0,0,0,28226,32,44,0,2,50,3
0,0,0,28226,32,44,0,2,50,4
0,0,0,28226,35,32,0,1,37,0
0,0,0,28226,35,32,0,1,37,1
0,0,0,28226,35,32,0,1,37,2
0,0,0,28226,35,32,0,1,37,3
0,0,0,28226,35,32,0,1,37,4
0,0,0,28226,35,32,0,1,46,0
0,0,0,28226,35,32,0,1,46,1
0,0,0,28226,35,32,0,1,46,2
0,0,0,28226,35,32,0,1,46,3
0,0,0,28226,35,32,0,1,46,4
0,0,0,28226,35,32,0,1,49,0
0,0,0,28226,35,32,0,1,49,1
0,0,0,28226,35,32,0,1,49,2
0,0,0,28226,35,32,0,1,49,3
0,0,0,28226,35,32,0,1,49,4
0,0,0,28227,32,44,0,2,36,0
0,0,0,28227,32,44,0,2,36,2
0,0,0,28227,32,44,0,2,36,3
0,0,0,28227,32,44,0,2,36,4
0,0,0,28227,32,44,0,2,45,0
0,0,0,28227,32,44,0,2,45,2
0,0,0,28227,32,44,0,2,45,3
0,0,0,28227,32,44,0,2,45,4
0,0,0,28227,32,44,0,2,48,0
0,0,0,28227,32,44,0,2,48,2
0,0,0,28227,32,44,0,2,48,3
0,0,0,28227,32,44,0,2,48,4
0,0,0,28227,35,32,0,1,36,0
0,0,0,28227,35,32,0,1,36,1
0,0,0,28227,35,32,0,1,36,2
0,0,0,28227,35,32,0,1,36,3
0,0,0,28227,35,32,0,1,36,4
0,0,0,28227,35,32,0,1,45,0
0,0,0,28227,35,32,0,1,45,1
0,0,0,28227,35,32,0,1,45,2
0,0,0,28227,35,32,0,1,45,3
0,0,0,28227,35,32,0,1,45,4
0,0,0,28227,35,32,0,1,48,0
0,0,0,28227,35,32,0,1,48,1
0,0,0,28227,35,32,0,1,48,2
0,0,0,28227,35,32,0,1,48,3
0,0,0,28227,35,32,0,1,48,4
0,0,0,28228,32,44,0,2,43,0
0,0,0,28228,32,44,0,2,43,2
0,0,0,28228,32,44,0,2,43,3
0,0,0,28228,32,44,0,2,43,4
0,0,0,28228,35,32,0,1,35,0
0,0,0,28228,35,32,0,1,35,1
0,0,0,28228,35,32,0,1,35,2
0,0,0,28228,35,32,0,1,35,3
0,0,0,28228,35,32,0,1,35,4
0,0,0,28228,35,32,0,1,44,0
0,0,0,28228,35,32,0,1,44,1
0,0,0,28228,35,32,0,1,44,2
0,0,0,28228,35,32,0,1,44,3
0,0,0,28228,35,32,0,1,44,4
0,0,0,28228,35,32,0,1,47,0
0,0,0,28228,35,32,0,1,47,1
0,0,0,28228,35,32,0,1,47,2
0,0,0,28228,35,32,0,1,47,3
0,0,0,28228,35,32,0,1,47,4
0,0,0,28229,32,44,0,2,38,0
0,0,0,28229,32,44,0,2,38,2
0,0,0,28229,32,44,0,2,38,3
0,0,0,28229,32,44,0,2,38,4
0,0,0,28229,32,44,0,2,47,0
0,0,0,28229,32,44,0,2,47,2
0,0,0,28229,32,44,0,2,47,3
0,0,0,28229,32,44,0,2,47,4
0,0,0,28229,32,44,0,2,50,0
0,0,0,28229,32,44,0,2,50,2
0,0,0,28229,32,44,0,2,50,3
0,0,0,28229,32,44,0,2,50,4
0,0,0,28229,35,32,0,1,34,0
0,0,0,28229,35,32,0,1,34,1
0,0,0,28229,35,32,0,1,34,2
0,0,0,28229,35,32,0,1,34,3
0,0,0,28229,35,32,0,1,34,4
0,0,0,28229,35,32,0,1,43,0
0,0,0,28229,35,32,0,1,43,1
0,0,0,28229,35,32,0,1,43,2
0,0,0,28229,35,32,0,1,43,3
0,0,0,28229,35,32,0,1,43,4
0,0,0,28229,35,32,0,1,46,0
0,0,0,28229,35,32,0,1,46,1
0,0,0,28229,35,32,0,1,46,2
0,0,0,28229,35,32,0,1,46,3
0,0,0,28229,35,32,0,1,46,4
0,0,0,28230,32,44,0,2,33,0
0,0,0,28230,32,44,0,2,33,2
0,0,0,28230,32,44,0,2,33,3
0,0,0,28230,32,44,0,2,33,4
0,0,0,28230,32,44,0,2,42,0
0,0,0,28230,32,44,0,2,42,2
0,0,0,28230,32,44,0,2,42,3
0,0,0,28230,32,44,0,2,42,4
0,0,0,28230,32,44,0,2,45,0
0,0,0,28230,32,44,0,2,45,2
0,0,0,28230,32,44,0,2,45,3
0,0,0,28230,32,44,0,2,45,4
0,0,0,28230,35,32,0,1,45,0
0,0,0,28230,35,32,0,1,45,1
0,0,0,28230,35,32,0,1,45,2
0,0,0,28230,35,32,0,1,45,3
0,0,0,28230,35,32,0,1,45,4
0,0,0,28231,32,44,0,2,40,0
0,0,0,28231,32,44,0,2,40,2
0,0,0,28231,32,44,0,2,40,3
0,0,0,28231,32,44,0,2,40,4
0,0,0,28231,32,44,0,2,49,0
0,0,0,28231,32,44,0,2,49,2
0,0,0,28231,32,44,0,2,49,3
0,0,0,28231,32,44,0,2,49,4
0,0,0,28231,35,32,0,1,44,0
0,0,0,28231,35,32,0,1,44,1
0,0,0,28231,35,32,0,1,44,2
0,0,0,28231,35,32,0,1,44,3
0,0,0,28231,35,32,0,1,44,4
0,0,0,28232,32,44,0,2,35,0
0,0,0,28232,32,44,0,2,35,2
0,0,0,28232,32,44,0,2,35,3
0,0,0,28232,32,44,0,2,35,4
0,0,0,28232,32,44,0,2,44,0
0,0,0,28232,32,44,0,2,44,2
0,0,0,28232,32,44,0,2,44,3
0,0,0,28232,32,44,0,2,44,4
0,0,0,28232,32,44,0,2,47,0
0,0,0,28232,32,44,0,2,47,2
0,0,0,28232,32,44,0,2,47,3
0,0,0,28232,32,44,0,2,47,4
0,0,0,28232,35,32,0,1,43,0
0,0,0,28232,35,32,0,1,43,1
0,0,0,28232,35,32,0,1,43,2
0,0,0,28232,35,32,0,1,43,3
0,0,0,28232,35,32,0,1,43,4
0,0,0,28233,32,44,0,2,42,0
0,0,0,28233,32,44,0,2,42,2
0,0,0,28233,32,44,0,2,42,3
0,0,0,28233,32,44,0,2,42,4
0,0,0,28233,35,32,0,1,42,0
0,0,0,28233,35,32,0,1,42,1
0,0,0,28233,35,32,0,1,42,2
0,0,0,28233,35,32,0,1,42,3
0,0,0,28233,35,32,0,1,42,4
0,0,0,28234,32,44,0,2,37,0
0,0,0,28234,32,44,0,2,37,2
0,0,0,28234,32,44,0,2,37,3
0,0,0,28234,32,44,0,2,37,4
0,0,0,28234,32,44,0,2,46,0
0,0,0,28234,32,44,0,2,46,2
0,0,0,28234,32,44,0,2,46,3
0,0,0,28234,32,44,0,2,46,4
0,0,0,28234,32,44,0,2,49,0
0,0,0,28234,32,44,0,2,49,2
0,0,0,28234,32,44,0,2,49,3
0,0,0,28234,32,44,0,2,49,4
0,0,0,28234,35,32,0,1,41,0
0,0,0,28234,35,32,0,1,41,1
0,0,0,28234,35,32,0,1,41,2
0,0,0,28234,35,32,0,1,41,3
0,0,0,28234,35,32,0,1,41,4
0,0,0,28234,35,32,0,1,50,0
0,0,0,28234,35,32,0,1,50,1
0,0,0,28234,35,32,0,1,50,2
0,0,0,28234,35,32,0,1,50,3
0,0,0,28234,35,32,0,1,50,4
0,0,0,28235,32,44,0,2,32,0
0,0,0,28235,32,44,0,2,32,2
0,0,0,28235,32,44,0,2,32,3
0,0,0,28235,32,44,0,2,32,4
0,0,0,28235,32,44,0,2,41,0
0,0,0,28235,32,44,0,2,41,2
0,0,0,28235,32,44,0,2,41,3
0,0,0,28235,32,44,0,2,41,4
0,0,0,28235,32,44,0,2,44,0
0,0,0,28235,32,44,0,2,44,2
0,0,0,28235,32,44,0,2,44,3
0,0,0,28235,32,44,0,2,44,4
0,0,0,28235,35,32,0,1,40,0
0,0,0,28235,35,32,0,1,40,1
0,0,0,28235,35,32,0,1,40,2
0,0,0,28235,35,32,0,1,40,3
0,0,0,28235,35,32,0,1,40,4
0,0,0,28235,35,32,0,1,49,0
0,0,0,28235,35,32,0,1,49,1
0,0,0,28235,35,32,0,1,49,2
0,0,0,28235,35,32,0,1,49,3
0,0,0,28235,35,32,0,1,49,4
0,0,0,28236,32,44,0,2,39,0
0,0,0,28236,32,44,0,2,39,2
0,0,0,28236,32,44,0,2,39,3
0,0,0,28236,32,44,0,2,39,4
0,0,0,28236,32,44,0,2,48,0
0,0,0,28236,32,44,0,2,48,2
0,0,0,28236,32,44,0,2,48,3
0,0,0,28236,32,44,0,2,48,4
0,0,0,28236,35,32,0,1,39,0
0,0,0,28236,35,32,0,1,39,1
0,0,0,28236,35,32,0,1,39,2
0,0,0,28236,35,32,0,1,39,3
0,0,0,28236,35,32,0,1,39,4
0,0,0,28236,35,32,0,1,48,0
0,0,0,28236,35,32,0,1,48,1
0,0,0,28236,35,32,0,1,48,2
0,0,0,28236,35,32,0,1,48,3
0,0,0,28236,35,32,0,1,48,4
0,0,0,28237,32,44,0,2,34,0
0,0,0,28237,32,44,0,2,34,2
0,0,0,28237,32,44,0,2,34,3
0,0,0,28237,32,44,0,2,34,4
0,0,0,28237,32,44,0,2,43,0
0,0,0,28237,32,44,0,2,43,2
0,0,0,28237,32,44,0,2,43,3
0,0,0,28237,32,44,0,2,43,4
0,0,0,28237,32,44,0,2,46,0
0,0,0,28237,32,44,0,2,46,2
0,0,0,28237,32,44,0,2,46,3
0,0,0,28237,32,44,0,2,46,4
0,0,0,28237,35,32,0,1,38,0
0,0,0,28237,35,32,0,1,38,1
0,0,0,28237,35,32,0,1,38,2
0,0,0,28237,35,32,0,1,38,3
0,0,0,28237,35,32,0,1,38,4
0,0,0,28237,35,32,0,1,47,0
0,0,0,28237,35,32,0,1,47,1
0,0,0,28237,35,32,0,1,47,2
0,0,0,28237,35,32,0,1,47,3
0,0,0,28237,35,32,0,1,47,4
0,0,0,28237,35,32,0,1,50,0
0,0,0,28237,35,32,0,1,50,1
0,0,0,28237,35,32,0,1,50,2
0,0,0,28237,35,32,0,1,50,3
0,0,0,28237,35,32,0,1,50,4
0,0,0,28238,32,44,0,2,41,0
0,0,0,28238,32,44,0,2,41,2
0,0,0,28238,32,44,0,2,41,3
0,0,0,28238,32,44,0,2,41,4
0,0,0,28238,32,44,0,2,50,0
0,0,0,28238,32,44,0,2,50,2
0,0,0,28238,32,44,0,2,50,3
0,0,0,28238,32,44,0,2,50,4
0,0,0,28238,35,32,0,1,37,0
0,0,0,28238,35,32,0,1,37,1
0,0,0,28238,35,32,0,1,37,2
0,0,0,28238,35,32,0,1,37,3
0,0,0,28238,35,32,0,1,37,4
0,0,0,28238,35,32,0,1,46,0
0,0,0,28238,35,32,0,1,46,1
0,0,0,28238,35,32,0,1,46,2
0,0,0,28238,35,32,0,1,46,3
0,0,0,28238,35,32,0,1,46,4
0,0,0,28238,35,32,0,1,49,0
0,0,0,28238,35,32,0,1,49,1
0,0,0,28238,35,32,0,1,49,2
0,0,0,28238,35,32,0,1,49,3
0,0,0,28238,35,32,0,1,49,4
0,0,0,28239,32,44,0,2,36,0
0,0,0,28239,32,44,0,2,36,2
0,0,0,28239,32,44,0,2,36,3
0,0,0,28239,32,44,0,2,36,4
0,0,0,28239,32,44,0,2,45,0
0,0,0,28239,32,44,0,2,45,2
0,0,0,28239,32,44,0,2,45,3
0,0,0,28239,32,44,0,2,45,4
0,0,0,28239,35,32,0,1,36,0
0,0,0,28239,35,32,0,1,36,1
0,0,0,28239,35,32,0,1,36,2
0,0,0,28239,35,32,0,1,36,3
0,0,0,28239,35,32,0,1,36,4
0,0,0,28239,35,32,0,1,45,0
0,0,0,28239,35,32,0,1,45,1
0,0,0,28239,35,32,0,1,45,2
0,0,0,28239,35,32,0,1,45,3
0,0,0,28239,35,32,0,1,45,4
0,0,0,28239,35,32,0,1,48,0
0,0,0,28239,35,32,0,1,48,1
0,0,0,28239,35,32,0,1,48,2
0,0,0,28239,35,32,0,1,48,3
0,0,0,28239,35,32,0,1,48,4
0,0,0,28240,32,44,0,2,31,0
0,0,0,28240,32,44,0,2,31,2
0,0,0,28240,32,44,0,2,31,3
0,0,0,28240,32,44,0,2,31,4
0,0,0,28240,32,44,0,2,40,0
0,0,0,28240,32,44,0,2,40,2
0,0,0,28240,32,44,0,2,40,3
0,0,0,28240,32,44,0,2,40,4
0,0,0,28240,32,44,0,2,43,0
0,0,0,28240,32,44,0,2,43,2
0,0,0,28240,32,44,0,2,43,3
0,0,0,28240,32,44,0,2,43,4
0,0,0,28240,35,32,0,1,35,0
0,0,0,28240,35,32,0,1,35,1
0,0,0,28240,35,32,0,1,35,2
0,0,0,28240,35,32,0,1,35,3
0,0,0,28240,35,32,0,1,35,4
0,0,0,28240,35,32,0,1,44,0
0,0,0,28240,35,32,0,1,44,1
0,0,0,28240,35,32,0,1,44,2
0,0,0,28240,35,32,0,1,44,3
0,0,0,28240,35,32,0,1,44,4
0,0,0,28240,35,32,0,1,47,0
0,0,0,28240,35,32,0,1,47,1
0,0,0,28240,35,32,0,1,47,2
0,0,0,28240,35,32,0,1,47,3
0,0,0,28240,35,32,0,1,47,4
0,0,0,28241,32,44,0,2,38,0
0,0,0,28241,32,44,0,2,38,2
0,0,0,28241,32,44,0,2,38,3
0,0,0,28241,32,44,0,2,38,4
0,0,0,28241,32,44,0,2,47,0
0,0,0,28241,32,44,0,2,47,2
0,0,0,28241,32,44,0,2,47,3
0,0,0,28241,32,44,0,2,47,4
0,0,0,28241,35,32,0,1,34,0
0,0,0,28241,35,32,0,1,34,1
0,0,0,28241,35,32,0,1,34,2
0,0,0,28241,35,32,0,1,34,3
0,0,0,28241,35,32,0,1,34,4
0,0,0,28241,35,32,0,1,43,0
0,0,0,28241,35,32,0,1,43,1
0,0,0,28241,35,32,0,1,43,2
0,0,0,28241,35,32,0,1,43,3
0,0,0,28241,35,32,0,1,43,4
0,0,0,28241,35,32,0,1,46,0
0,0,0,28241,35,32,0,1,46,1
0,0,0,28241,35,32,0,1,46,2
0,0,0,28241,35,32,0,1,46,3
0,0,0,28241,35,32,0,1,46,4
0,0,0,28242,32,44,0,2,33,0
0,0,0,28242,32,44,0,2,33,2
0,0,0,28242,32,44,0,2,33,3
0,0,0,28242,32,44,0,2,33,4
0,0,0,28242,32,44,0,2,42,0
0,0,0,28242,32,44,0,2,42,2
0,0,0,28242,32,44,0,2,42,3
0,0,0,28242,32,44,0,2,42,4
0,0,0,28242,35,32,0,1,33,0
0,0,0,28242,35,32,0,1,33,1
0,0,0,28242,35,32,0,1,33,2
0,0,0,28242,35,32,0,1,33,3
0,0,0,28242,35,32,0,1,33,4
0,0,0,28242,35,32,0,1,42,0
0,0,0,28242,35,32,0,1,42,1
0,0,0,28242,35,32,0,1,42,2
0,0,0,28242,35,32,0,1,42,3
0,0,0,28242,35,32,0,1,42,4
0,0,0,28242,35,32,0,1,45,0
0,0,0,28242,35,32,0,1,45,1
0,0,0,28242,35,32,0,1,45,2
0,0,0,28242,35,32,0,1,45,3
0,0,0,28242,35,32,0,1,45,4
0,0,0,28243,32,44,0,2,40,0
0,0,0,28243,32,44,0,2,40,2
0,0,0,28243,32,44,0,2,40,3
0,0,0,28243,32,44,0,2,40,4
